SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,OCCUPATION_TYPE,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,FLAG_DOCUMENT_17,AMT_REQ_CREDIT_BUREAU_YEAR
449963,0,Revolving loans,F,N,Y,0,112500,270000,13500,270000,Family,Commercial associate,Higher education,Single / not married,House / apartment,-11122,Sales staff,Self-employed,0.322654973,0.548867047,0.64797686,0,1
449964,0,Cash loans,F,N,Y,0,85500,225000,8212.5,225000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,-21190,High skill tech staff,University,,0.587269236,0.598926218,0,4
449965,0,Cash loans,F,Y,Y,1,180000,679500,36333,679500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-12325,Sales staff,Business Entity Type 1,,0.665153021,,0,0
449966,1,Cash loans,F,Y,Y,0,180000,755190,29947.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-18430,,Business Entity Type 3,0.580909351,0.392785946,,0,
449967,0,Cash loans,M,N,Y,2,112500,427500,20920.5,427500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-12998,,Business Entity Type 3,,0.48906437,0.595456203,0,4
449968,0,Cash loans,F,N,Y,0,112500,640080,24259.5,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-18571,Cooking staff,Restaurant,,0.580995728,0.463275328,0,5
449969,0,Cash loans,F,N,Y,0,67500,460858.5,21613.5,324000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-17674,Labourers,Business Entity Type 3,,0.741530297,0.586740009,0,0
449970,0,Cash loans,F,N,N,1,112500,765000,24678,765000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-13274,Accountants,Business Entity Type 3,0.341963914,0.167331667,0.726711209,0,0
449971,0,Cash loans,M,N,Y,0,225000,675000,52366.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-10013,Drivers,Business Entity Type 3,0.159406879,0.379043654,0.363945239,0,2
449973,0,Cash loans,F,N,Y,0,310050,808650,26217,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-16992,Labourers,Business Entity Type 2,,0.240295839,0.300107757,0,0
449974,0,Cash loans,F,N,Y,1,112500,320521.5,24093,297000,Unaccompanied,State servant,Higher education,Married,House / apartment,-18460,Core staff,School,0.768996463,0.403875044,0.7136314,0,2
449975,0,Revolving loans,F,N,N,0,171000,360000,18000,360000,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-17040,Sales staff,Self-employed,0.602453398,0.687858604,,0,
449976,1,Cash loans,M,Y,Y,2,157500,191880,20488.5,180000,Family,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9171,Labourers,Business Entity Type 3,,0.10383245,0.138512877,0,4
449977,0,Cash loans,F,N,Y,0,157500,454500,17608.5,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-10462,Private service staff,Other,0.369748911,0.290365161,,0,
449978,0,Cash loans,F,N,Y,0,112500,808650,26217,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-18661,Labourers,Housing,,0.157967263,0.732403323,0,0
449979,0,Cash loans,M,Y,Y,0,157500,180000,19098,180000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,-9462,Managers,Business Entity Type 2,,0.047318033,,0,
449980,0,Cash loans,M,Y,Y,1,90000,518463,24300,364500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-15320,,Business Entity Type 3,,0.56096993,0.76623367,0,4
449981,0,Cash loans,M,N,N,0,135000,573408,30393,495000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-21019,Labourers,Business Entity Type 3,,0.665951301,0.000527265,0,7
449982,0,Cash loans,F,Y,Y,3,180000,1046142,30717,913500,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,-14192,High skill tech staff,Business Entity Type 3,,0.425719371,,0,
449983,0,Revolving loans,F,N,Y,0,112500,180000,9000,180000,Family,Working,Secondary / secondary special,Married,House / apartment,-8567,,Business Entity Type 2,,0.491354117,0.45969045,0,0
449985,0,Cash loans,F,N,Y,0,58500,808650,23305.5,675000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-23212,,XNA,,0.591207022,0.837746853,0,1
449986,0,Cash loans,M,Y,Y,0,216000,251280,12847.5,180000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-12483,Managers,Business Entity Type 3,0.276608487,0.444388576,0.438281374,0,1
449987,0,Cash loans,F,N,N,1,135000,760225.5,32206.5,679500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-14412,High skill tech staff,Business Entity Type 1,0.33796524,0.711760098,0.588487788,0,2
449988,0,Cash loans,M,Y,Y,0,81000,337500,22959,337500,Family,Working,Higher education,Married,House / apartment,-10074,IT staff,Medicine,0.505056638,0.629077828,0.384206813,0,0
449989,0,Cash loans,M,Y,Y,0,99000,203760,13396.5,180000,Family,Working,Secondary / secondary special,Married,House / apartment,-13702,,Self-employed,,0.37542187,0.627990819,0,2
449990,1,Cash loans,M,Y,N,1,157500,536917.5,42552,463500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-13256,Drivers,Self-employed,,0.630673513,,0,
449991,0,Cash loans,F,N,Y,2,180000,508500,16533,508500,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,-10315,Core staff,Kindergarten,,0.643680014,,0,
449992,0,Cash loans,F,N,Y,0,225000,582804,27135,463500,Family,Working,Secondary / secondary special,Married,House / apartment,-21069,Security staff,Business Entity Type 3,,0.527941381,0.461482391,0,12
449993,1,Cash loans,M,Y,Y,0,202500,1118286,32827.5,976500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-18734,Labourers,Business Entity Type 3,,0.266673697,,0,
449994,0,Cash loans,M,N,Y,0,157500,241618.5,27391.5,229500,Family,Working,Secondary / secondary special,Married,House / apartment,-12269,Drivers,Business Entity Type 1,,0.623991816,,0,
449995,0,Cash loans,F,N,N,0,112500,269550,16285.5,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10406,Sales staff,Business Entity Type 3,0.406568456,0.461732063,,0,
449996,0,Cash loans,F,N,Y,1,171000,80865,6385.5,67500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-16359,Sales staff,Business Entity Type 3,,0.526464239,0.634705531,0,1
449997,0,Cash loans,F,Y,N,1,211500,842391,30388.5,711000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,-20472,,XNA,0.461424447,0.723120684,0.511891802,0,3
449998,0,Cash loans,M,N,N,0,216000,1125000,29808,1125000,Unaccompanied,Commercial associate,Higher education,Single / not married,With parents,-8442,Accountants,Bank,,0.276169239,0.504681319,0,0
449999,0,Revolving loans,M,N,Y,0,180000,135000,6750,135000,Unaccompanied,Commercial associate,Higher education,Single / not married,With parents,-9026,,Business Entity Type 3,0.319990941,0.748430601,,0,
450000,0,Cash loans,F,N,Y,0,90000,1506816,47443.5,1350000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-21949,,XNA,0.730120536,0.036845207,0.401407414,0,0
450001,0,Cash loans,F,N,Y,0,157500,760225.5,30280.5,679500,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,-18247,Labourers,Business Entity Type 2,,0.274646255,0.614414378,0,4
450002,0,Cash loans,F,Y,Y,0,130500,1252363.5,47830.5,1152000,Family,Pensioner,Lower secondary,Married,House / apartment,-23256,,XNA,,0.086003341,0.385914672,0,3
450003,0,Cash loans,M,N,N,0,90000,225000,16501.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-19407,Core staff,Police,,0.43162657,0.638043528,0,0
450005,0,Cash loans,F,N,Y,0,184500,975681,35176.5,823500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-18352,Labourers,School,0.686270602,0.144596015,0.819317692,0,6
450006,0,Cash loans,M,N,Y,0,157500,790434,31477.5,706500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-22162,Labourers,Business Entity Type 3,0.859742658,0.632317188,0.824594971,0,2
450007,1,Cash loans,F,N,Y,1,148500,225000,11650.5,225000,Family,Working,Secondary / secondary special,Single / not married,House / apartment,-16293,Medicine staff,Other,,0.757909946,0.554946769,0,5
450008,0,Cash loans,M,N,Y,1,67500,254700,17149.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-14108,Labourers,School,,0.519284986,,0,
450009,0,Cash loans,F,N,N,0,180000,431280,23395.5,360000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,-15566,Core staff,Business Entity Type 3,,0.362091654,0.267868936,0,2
450010,1,Cash loans,M,N,Y,0,112500,448056,21919.5,315000,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-17886,Security staff,Business Entity Type 3,,0.058195038,0.410102573,0,3
450011,0,Cash loans,F,Y,Y,0,202500,1288350,37800,1125000,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,-19127,Medicine staff,Medicine,,0.573268217,0.318595524,0,2
450012,0,Cash loans,F,N,Y,0,270000,152820,16177.5,135000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-18926,Core staff,Trade: type 7,,0.719485289,0.812822607,0,0
450013,0,Cash loans,F,N,Y,0,112500,900000,32017.5,900000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-16488,Cleaning staff,Business Entity Type 3,,0.757122662,,0,3
450014,0,Cash loans,F,N,Y,0,135000,711612,20524.5,594000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-20858,,XNA,,0.670793356,0.438281374,0,5
450015,0,Cash loans,F,N,Y,1,81000,152820,16177.5,135000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-15039,Core staff,Self-employed,,0.555312765,0.833786999,0,1
450016,0,Cash loans,M,N,Y,0,157500,193500,9409.5,193500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-15932,High skill tech staff,Business Entity Type 3,,0.162192106,0.323311245,0,3
450017,0,Cash loans,F,N,N,0,157500,938034,27558,783000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-22410,,XNA,,0.614790143,0.470456116,0,0
450018,0,Cash loans,F,N,Y,0,58500,247275,17338.5,225000,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23371,,XNA,,0.64948647,,0,
450019,0,Revolving loans,F,Y,Y,0,90000,247500,12375,247500,Family,Working,Secondary / secondary special,Married,House / apartment,-9958,Sales staff,Business Entity Type 3,,0.260127373,0.345784802,0,3
450020,0,Cash loans,M,Y,Y,0,225000,1035000,33516,1035000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-15731,Drivers,Business Entity Type 3,,0.640926833,0.488455184,0,2
450021,1,Cash loans,F,N,Y,1,76500,808650,26086.5,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-15547,Sales staff,Self-employed,0.375077016,0.71898188,0.812822607,0,1
450022,0,Cash loans,F,N,Y,3,180000,841500,44964,841500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-14965,Accountants,Other,0.69459268,0.239430641,0.689479143,0,3
450023,0,Cash loans,F,Y,Y,0,112500,882000,25920,882000,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,-14364,,Construction,,0.663001745,0.75574005,0,0
450024,0,Cash loans,M,Y,N,0,157500,254700,17019,225000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-15276,Labourers,Industry: type 11,,0.239621837,0.554946769,0,0
450025,0,Cash loans,M,N,Y,0,202500,797557.5,26487,688500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-17613,Sales staff,Trade: type 7,,0.63467807,0.448962273,0,4
450026,0,Cash loans,F,N,N,0,117000,675000,19732.5,675000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,-19671,,School,0.72273226,0.743662049,0.544234741,0,2
450028,0,Cash loans,M,N,Y,0,360000,545040,43191,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-18632,Labourers,Other,,0.608650986,0.387625344,0,0
450030,0,Cash loans,F,N,Y,0,225000,490536,18621,405000,Family,Working,Secondary / secondary special,Single / not married,House / apartment,-15518,Labourers,Business Entity Type 3,0.398252974,0.485174543,0.634705531,0,2
450031,0,Cash loans,M,Y,Y,2,270000,1321902,42772.5,1035000,Family,Working,Secondary / secondary special,Married,House / apartment,-12933,Drivers,Transport: type 3,,0.708767545,0.323311245,0,0
450032,0,Cash loans,F,N,Y,1,67500,544491,17694,454500,Family,Working,Secondary / secondary special,Married,House / apartment,-16057,Labourers,Agriculture,,0.221942413,0.572682505,0,1
450033,0,Cash loans,F,N,Y,0,157500,477000,23076,477000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,-15869,Cooking staff,Trade: type 7,,0.252206832,0.445396242,0,4
450034,0,Cash loans,F,N,N,0,103500,550080,15763.5,360000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-18844,,School,0.576789168,0.747812506,0.6577838,0,2
450036,0,Cash loans,F,N,Y,0,112500,1312110,52168.5,1125000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-21218,,XNA,,0.411780679,0.76102637,0,0
450037,0,Cash loans,F,N,N,0,180000,472500,46161,454500,Unaccompanied,Working,Higher education,Married,House / apartment,-20888,,Other,,0.397374487,0.456109739,0,1
450039,0,Cash loans,F,N,N,0,54000,315000,11875.5,315000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,-20695,,XNA,,0.698724533,0.683268831,0,6
450040,0,Cash loans,M,Y,Y,0,202500,261000,11623.5,261000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,-22913,,XNA,,0.639990234,0.275000352,0,4
450041,0,Cash loans,F,N,Y,0,189000,1180129.5,34636.5,1030500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-21444,,XNA,,0.479921845,0.401407414,0,3
450043,0,Cash loans,F,N,N,2,225000,835380,45445.5,675000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-13136,High skill tech staff,Industry: type 3,0.463755998,0.085338731,0.3392877,0,3
450045,0,Cash loans,F,N,N,2,99000,225000,17775,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,-9973,,Business Entity Type 3,0.342614649,0.609171737,0.746300213,0,1
450046,0,Cash loans,M,Y,N,0,157500,263686.5,26208,238500,Family,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9497,Labourers,Business Entity Type 3,0.126428187,0.598632112,,0,
450047,0,Cash loans,F,N,Y,0,112500,284256,29979,270000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Rented apartment,-12809,Sales staff,Self-employed,,0.570886008,,0,
450048,1,Cash loans,F,N,Y,0,157500,127350,15241.5,112500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-12745,Labourers,Cleaning,,0.57837967,0.077498546,0,2
450049,0,Cash loans,F,N,N,0,157500,450000,27324,450000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,-13358,Cleaning staff,Self-employed,0.375485275,0.676131166,0.812822607,0,0
450050,0,Cash loans,F,N,N,0,222750,738567,21294,616500,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-20782,Accountants,Self-employed,,0.594737903,0.273564678,0,0
450051,1,Cash loans,F,Y,Y,0,112500,639000,24889.5,639000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-21646,,XNA,,0.482383907,0.610991328,0,4
450052,0,Revolving loans,F,Y,Y,0,202500,270000,13500,270000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-15326,,Transport: type 2,,0.648903793,0.6041126,0,0
450053,0,Revolving loans,M,N,Y,0,225000,270000,13500,270000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-10368,Labourers,Business Entity Type 3,,0.418406511,0.448962273,0,1
450054,0,Cash loans,F,N,Y,0,117000,672174,26176.5,481500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-14001,,Business Entity Type 3,,0.145776567,0.000527265,0,1
450055,0,Cash loans,M,N,Y,1,166500,450000,30204,450000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,-14296,Drivers,Industry: type 9,,0.59141312,0.403141677,0,0
450056,0,Cash loans,M,Y,N,0,90000,269550,16416,225000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,-16177,Security staff,School,,0.042595757,0.576208836,0,6
450057,0,Cash loans,F,N,Y,2,112500,835380,35523,675000,Unaccompanied,Working,Secondary / secondary special,Married,With parents,-13208,Sales staff,Self-employed,0.395643947,0.553838085,0.223831317,0,0
